"Region","COD_IMOVEL","num_area_ha","num_modulo_new","size_class","FOREST_COVER_2010_PP","ADEF_BIODIVERSITY_BENEFIT","ADEG_BIODIVERSITY_BENEFIT","RESTOR_BIODIVERSITY_BENEFIT","ADEF_CARBON_BENEFIT","ADEG_CARBON_BENEFIT","RESTOR_CARBON_BENEFIT","ADEF_BIODIVERSITY_BENEFIT_HA","ADEG_BIODIVERSITY_BENEFIT_HA","RESTOR_BIODIVERSITY_BENEFIT_HA","ADEF_CARBON_BENEFIT_HA","ADEG_CARBON_BENEFIT_HA","RESTOR_CARBON_BENEFIT_HA"
"PGM","PA-1505502-CD9F94FC109C4D97A718489D3E7EB213",53.3485496300521,0.969973629637311,"small",0.823389521793808,85.6830466426909,0,0.0634785890579224,25509.6327209473,0,35.609016418457,1.60609889560004,0,0.00118988406429261,478.169189187802,0,0.667478622481573
"PGM","PA-1505502-A29FEA22BF244D92B8FDF7D87EBFA900",2136.63028866737,38.8478234303158,"large",0.24833721864674,70.6842444231734,0,1440.61318526976,12128.6808614731,0,295359.414030075,0.0330821128943462,0,0.674245419486344,5.67654634767807,0,138.236088665715
"PGM","PA-1505502-983F948B6C5B4EF789B8F841B4C03E9B",1023.99617704582,18.618112309924,"large",0.787103670228032,9.34056356921792,0,0.227490847930312,1591.5546169281,0,0,0.00912167816501523,0,0.000222159860583281,1.55425835819003,0,0
"PGM","PA-1505502-C082490ED63C4340A412583D4A3A67F1",95.9708315761213,1.74492421047493,"small",0.206415763124167,1.08589180186391,0,0.0014631487429142,222.470949172974,0,10.7084732055664,0.0113148108027241,0,1.52457649775981e-05,2.31811004989069,0,0.111580498258711
"PGM","PA-1505502-13702FAB1BFE4D1E90250A592C0C5ACE",96.4282767622445,1.75324139567717,"small",0.012955578669564,0,0,0.0718515515327454,0,0,0,0,0,0.000745129478046196,0,0,0
"PGM","PA-1505502-5D33BE5446C447DAA050A032552FD625",34.8292375214941,0.633258864027165,"small",0.061543543073089,0.18516928050667,0,0.0747272986918688,151.420623779297,0.197805404663086,169.929346084595,0.00531648964156615,0,0.00214553358068067,4.3475147477992,0.00567929184613975,4.87892811261592
"PGM","PA-1505502-FF33386C486746219CEF56FF0E31CB07",29.7195909880962,0.540356199783568,"small",0.099169340736695,0.0162838217802346,5.76386509928852,0,41.3809065818787,359.275667190552,0,0.000547915406600206,0.193941602412939,0,1.39237806463936,12.0888496525559,0
"PGM","PA-1505502-E976FE15BFA443B887014FA320B2F805",62.9966691664222,1.14539398484404,"small",0.19423310138027,2.233606870519,13.919761359226,0.0700346096418798,0,598.126937866211,0,0.0354559518792706,0.220960275256034,0.00111171924751871,0,9.49458036084578,0
"PGM","PA-1505502-C540EB0E8D63494F8E50E76F74441ED8",101.636093976028,1.84792898138232,"small",0.099297341058867,0,1.1769561348483,1.77329298784025,0,115.663972854614,1753.12290096283,0,0.0115801000294826,0.0174474728265187,0,1.13802064138647,17.2490188512786
"PGM","PA-1505502-580F12D72D754DAA8AE432FDC91E3B52",33.836279268924,0.615205077616799,"small",0.213800517089917,0.00562015653122216,0.750150926876813,0,36.6441106796265,148.586929321289,0,0.000166098538392897,0.0221700181900842,0,1.08298286547367,4.39134953758804,0
"PGM","PA-1505502-4A031CD8B3EE43AE974703D59489A217",61.8670073091628,1.12485467834841,"small",0.999959517364691,16.666186504066,309.042805582285,0,10709.0117797852,26269.5526809692,0,0.269387307208533,4.99527646517523,0,173.097297664164,424.613276502848,0
"PGM","PA-1505502-33398EE4000A4C47821181C490F00F78",812.907510325463,14.7801365513721,"medium",0.565292809726441,3.05286696052644,0.049483744893223,0.1885133869946,4395.38365221024,0,0,0.00375549114966864,6.08725399441952e-05,0.000231900166501261,5.40699107386824,0,0
"PGM","PA-1505502-2F81002128814CBC8AE510AA42715585",1481.54067479015,26.9371031780027,"large",0.405508184284002,24.660690020537,0.0888831336051226,178.755004998296,5693.26843452454,0,63599.7228755951,0.0166453006928278,5.99937181054528e-05,0.120654807552696,3.84280265226667,0,42.9280977281326
"PGM","PA-1505502-14A3439FE441441682FE995DFBC50D74",2169.49325645608,39.4453319355651,"large",0.626534472118697,29.2857752647251,0.196674564853311,0,4829.72096633911,62.401798248291,0,0.0134989012653416,9.06546099039659e-05,0,2.22619773164383,0.0287633059298953,0
"PGM","PA-1505502-8441366131B74E8593C059F8316D30FE",1085.5808216674,19.7378331212255,"large",0.095978190356042,26.8408885956742,2.32725090906024,457.01938725356,7733.86713790894,699.307838439941,201730.526626587,0.0247249104442061,0.00214378410396537,0.420990660604707,7.1241744359762,0.644178512075994,185.82727568523
"PGM","PA-1505502-48A5D32A24ED4654AA62211275A004A4",2210.22184394664,40.1858517081208,"large",0.750717942328012,22.6334596059751,0,0,3662.27471637726,0,0,0.0102403564908942,0,0,1.65697155080043,0,0
"PGM","PA-1505502-9BE69705BDA84CD2A396423B5B61D1F9",2750.81076747,50.0147412267273,"large",0.999514063487559,3.38086923211813,0,0.113766312599182,586.90340423584,0,27.511100769043,0.00122904464098329,0,4.13573750490355e-05,0.213356516986311,0,0.010001088077151
"PGM","PA-1505502-913A7889E66B49EE8A7C9D9646653BB7",239.832835662753,4.36059701205005,"medium",0.051717001077576,0,0,270.489674715325,0,0,55745.3784160614,0,0,1.12782586240894,0,0,232.43430476071
"PGM","PA-1505502-7F946FD885CD473A941185BAB64BF17D",279.982223206047,5.09058587647358,"medium",0.107467584918373,2.47460426634643,0.00556962238624692,82.4161457018927,491.567978858948,0,40602.2646255493,0.00883843351913561,1.98927714855242e-05,0.294362066127464,1.75571139206645,0,145.017294886143
"PGM","PA-1505502-CB307CC5F0E04BC491288ADE355E28E6",4204.62561365543,76.4477384300987,"large",0.999398303780391,7.97678753733635,0,0,2119.11605072021,0,0,0.00189714573193628,0,0,0.503996371005763,0,0
"PGM","PA-1505502-B833D080C235497DAC6B16450FBE5C75",4220.39884153662,76.734524391575,"large",0.791370092828678,13.4983868021518,0.011877135373652,0,3082.34541606903,12.1689128875732,0,0.00319836757353414,2.81422107710739e-06,0,0.730344579221514,0.00288335613397681,0
"PGM","PA-1505502-BA45E874FCF3424FA4636D369A4994E8",1056.59193110894,19.210762383799,"large",0.999387815126291,1.89382076263428,0,0,988.91219329834,11.9919891357422,0,0.00179238616808915,0,0,0.935945244499859,0.0113496883542883,0
